n,m,x,time_frame_pose_x
n_value,m_value,x_value,1728168308.1307964_22_pose_x_0.48466935753822327
n_value,m_value,x_value,1728168308.1307964_22_pose_y_0.6635856628417969
n_value,m_value,x_value,1728168308.1307964_22_pose_z_-1.0793310403823853
n_value,m_value,x_value,1728168308.1307964_23_pose_x_0.7053461670875549
n_value,m_value,x_value,1728168308.1307964_23_pose_y_1.4096472263336182
n_value,m_value,x_value,1728168308.1307964_23_pose_z_-0.05745655298233032
n_value,m_value,x_value,1728168308.1307964_24_pose_x_0.49671635031700134
n_value,m_value,x_value,1728168308.1307964_24_pose_y_1.3982471227645874
n_value,m_value,x_value,1728168308.1307964_24_pose_z_0.06151854991912842
n_value,m_value,x_value,1728168308.1307964_25_pose_x_0.6786819100379944
n_value,m_value,x_value,1728168308.1307964_25_pose_y_1.8694804906845093
n_value,m_value,x_value,1728168308.1307964_25_pose_z_-0.1197071298956871
n_value,m_value,x_value,1728168308.1307964_26_pose_x_0.4919487535953522
n_value,m_value,x_value,1728168308.1307964_26_pose_y_1.8567235469818115
n_value,m_value,x_value,1728168308.1307964_26_pose_z_0.11806211620569229
n_value,m_value,x_value,1728168308.1307964_27_pose_x_0.6574937105178833
n_value,m_value,x_value,1728168308.1307964_27_pose_y_2.279553174972534
n_value,m_value,x_value,1728168308.1307964_27_pose_z_0.22113308310508728
n_value,m_value,x_value,1728168308.1307964_28_pose_x_0.46762722730636597
n_value,m_value,x_value,1728168308.1307964_28_pose_y_2.2576904296875
n_value,m_value,x_value,1728168308.1307964_28_pose_z_0.41744789481163025
n_value,m_value,x_value,1728168308.1307964_29_pose_x_0.6624282002449036
n_value,m_value,x_value,1728168308.1307964_29_pose_y_2.3340253829956055
n_value,m_value,x_value,1728168308.1307964_29_pose_z_0.23138372600078583
n_value,m_value,x_value,1728168308.1307964_30_pose_x_0.45816555619239807
n_value,m_value,x_value,1728168308.1307964_30_pose_y_2.302147626876831
n_value,m_value,x_value,1728168308.1307964_30_pose_z_0.43801990151405334
n_value,m_value,x_value,1728168308.1307964_31_pose_x_0.617841362953186
n_value,m_value,x_value,1728168308.1307964_31_pose_y_2.3913564682006836
n_value,m_value,x_value,1728168308.1307964_31_pose_z_-0.1642438769340515
n_value,m_value,x_value,1728168308.1307964_32_pose_x_0.4898626208305359
n_value,m_value,x_value,1728168308.1307964_32_pose_y_2.3959925174713135
n_value,m_value,x_value,1728168308.1307964_32_pose_z_0.010687470436096191
n_value,m_value,x_value,1728168308.1307964_0_hand_x_0.442375510931015
n_value,m_value,x_value,1728168308.1307964_0_hand_y_0.7200586199760437
n_value,m_value,x_value,1728168308.1307964_0_hand_z_8.411937812979886e-08
n_value,m_value,x_value,1728168308.1307964_1_hand_x_0.4716453552246094
n_value,m_value,x_value,1728168308.1307964_1_hand_y_0.6941002011299133
n_value,m_value,x_value,1728168308.1307964_1_hand_z_0.015612602233886719
n_value,m_value,x_value,1728168308.1307964_2_hand_x_0.48106080293655396
n_value,m_value,x_value,1728168308.1307964_2_hand_y_0.6584073305130005
n_value,m_value,x_value,1728168308.1307964_2_hand_z_0.022887222468852997
n_value,m_value,x_value,1728168308.1307964_3_hand_x_0.4882862865924835
n_value,m_value,x_value,1728168308.1307964_3_hand_y_0.6358513832092285
n_value,m_value,x_value,1728168308.1307964_3_hand_z_0.02526547759771347
n_value,m_value,x_value,1728168308.1307964_4_hand_x_0.49733954668045044
n_value,m_value,x_value,1728168308.1307964_4_hand_y_0.6185899972915649
n_value,m_value,x_value,1728168308.1307964_4_hand_z_0.02728915773332119
n_value,m_value,x_value,1728168308.1307964_5_hand_x_0.4504237771034241
n_value,m_value,x_value,1728168308.1307964_5_hand_y_0.5985459685325623
n_value,m_value,x_value,1728168308.1307964_5_hand_z_0.02273787371814251
n_value,m_value,x_value,1728168308.1307964_6_hand_x_0.46148034930229187
n_value,m_value,x_value,1728168308.1307964_6_hand_y_0.5535736083984375
n_value,m_value,x_value,1728168308.1307964_6_hand_z_0.02140079438686371
n_value,m_value,x_value,1728168308.1307964_7_hand_x_0.4699938893318176
n_value,m_value,x_value,1728168308.1307964_7_hand_y_0.52269446849823
n_value,m_value,x_value,1728168308.1307964_7_hand_z_0.018276061862707138
n_value,m_value,x_value,1728168308.1307964_8_hand_x_0.47724759578704834
n_value,m_value,x_value,1728168308.1307964_8_hand_y_0.49865809082984924
n_value,m_value,x_value,1728168308.1307964_8_hand_z_0.015094185248017311
n_value,m_value,x_value,1728168308.1307964_9_hand_x_0.4472111761569977
n_value,m_value,x_value,1728168308.1307964_9_hand_y_0.5972632169723511
n_value,m_value,x_value,1728168308.1307964_9_hand_z_0.009252128191292286
n_value,m_value,x_value,1728168308.1307964_10_hand_x_0.4619322717189789
n_value,m_value,x_value,1728168308.1307964_10_hand_y_0.5431597232818604
n_value,m_value,x_value,1728168308.1307964_10_hand_z_0.0064508626237511635
n_value,m_value,x_value,1728168308.1307964_11_hand_x_0.47484397888183594
n_value,m_value,x_value,1728168308.1307964_11_hand_y_0.5088181495666504
n_value,m_value,x_value,1728168308.1307964_11_hand_z_0.002248545177280903
n_value,m_value,x_value,1728168308.1307964_12_hand_x_0.48576706647872925
n_value,m_value,x_value,1728168308.1307964_12_hand_y_0.48150283098220825
n_value,m_value,x_value,1728168308.1307964_12_hand_z_-0.0011418028734624386
n_value,m_value,x_value,1728168308.1307964_13_hand_x_0.4495060443878174
n_value,m_value,x_value,1728168308.1307964_13_hand_y_0.6004856824874878
n_value,m_value,x_value,1728168308.1307964_13_hand_z_-0.004660279955714941
n_value,m_value,x_value,1728168308.1307964_14_hand_x_0.4627222418785095
n_value,m_value,x_value,1728168308.1307964_14_hand_y_0.5451163649559021
n_value,m_value,x_value,1728168308.1307964_14_hand_z_-0.008005864918231964
n_value,m_value,x_value,1728168308.1307964_15_hand_x_0.47333449125289917
n_value,m_value,x_value,1728168308.1307964_15_hand_y_0.5110893249511719
n_value,m_value,x_value,1728168308.1307964_15_hand_z_-0.011885059997439384
n_value,m_value,x_value,1728168308.1307964_16_hand_x_0.4810742735862732
n_value,m_value,x_value,1728168308.1307964_16_hand_y_0.4834204316139221
n_value,m_value,x_value,1728168308.1307964_16_hand_z_-0.015217813663184643
n_value,m_value,x_value,1728168308.1307964_17_hand_x_0.457164466381073
n_value,m_value,x_value,1728168308.1307964_17_hand_y_0.6075483560562134
n_value,m_value,x_value,1728168308.1307964_17_hand_z_-0.017920048907399178
n_value,m_value,x_value,1728168308.1307964_18_hand_x_0.4640636742115021
n_value,m_value,x_value,1728168308.1307964_18_hand_y_0.5643557906150818
n_value,m_value,x_value,1728168308.1307964_18_hand_z_-0.022177385166287422
n_value,m_value,x_value,1728168308.1307964_19_hand_x_0.46742329001426697
n_value,m_value,x_value,1728168308.1307964_19_hand_y_0.53583824634552
n_value,m_value,x_value,1728168308.1307964_19_hand_z_-0.02497556060552597
n_value,m_value,x_value,1728168308.1307964_20_hand_x_0.469891220331192
n_value,m_value,x_value,1728168308.1307964_20_hand_y_0.5125270485877991
n_value,m_value,x_value,1728168308.1307964_20_hand_z_-0.027306606993079185
n_value,m_value,x_value,1728168308.2374063_0_pose_x_0.6152302622795105
n_value,m_value,x_value,1728168308.2374063_0_pose_y_0.6410131454467773
n_value,m_value,x_value,1728168308.2374063_0_pose_z_-0.475641667842865
n_value,m_value,x_value,1728168308.2374063_1_pose_x_0.6341161727905273
n_value,m_value,x_value,1728168308.2374063_1_pose_y_0.6001941561698914
n_value,m_value,x_value,1728168308.2374063_1_pose_z_-0.4422197937965393
n_value,m_value,x_value,1728168308.2374063_2_pose_x_0.645633339881897
n_value,m_value,x_value,1728168308.2374063_2_pose_y_0.601224958896637
n_value,m_value,x_value,1728168308.2374063_2_pose_z_-0.44199299812316895
n_value,m_value,x_value,1728168308.2374063_3_pose_x_0.6562500596046448
n_value,m_value,x_value,1728168308.2374063_3_pose_y_0.6032924652099609
n_value,m_value,x_value,1728168308.2374063_3_pose_z_-0.4419904351234436
n_value,m_value,x_value,1728168308.2374063_4_pose_x_0.6005625128746033
n_value,m_value,x_value,1728168308.2374063_4_pose_y_0.601025402545929
n_value,m_value,x_value,1728168308.2374063_4_pose_z_-0.42820948362350464
n_value,m_value,x_value,1728168308.2374063_5_pose_x_0.5893715620040894
n_value,m_value,x_value,1728168308.2374063_5_pose_y_0.6021227240562439
n_value,m_value,x_value,1728168308.2374063_5_pose_z_-0.42765212059020996
n_value,m_value,x_value,1728168308.2374063_6_pose_x_0.5787017941474915
n_value,m_value,x_value,1728168308.2374063_6_pose_y_0.6033012866973877
n_value,m_value,x_value,1728168308.2374063_6_pose_z_-0.4276372492313385
n_value,m_value,x_value,1728168308.2374063_7_pose_x_0.6765420436859131
n_value,m_value,x_value,1728168308.2374063_7_pose_y_0.6340283155441284
n_value,m_value,x_value,1728168308.2374063_7_pose_z_-0.21631792187690735
n_value,m_value,x_value,1728168308.2374063_8_pose_x_0.5662425756454468
n_value,m_value,x_value,1728168308.2374063_8_pose_y_0.628395140171051
n_value,m_value,x_value,1728168308.2374063_8_pose_z_-0.1310127228498459
n_value,m_value,x_value,1728168308.2374063_9_pose_x_0.6363824009895325
n_value,m_value,x_value,1728168308.2374063_9_pose_y_0.6885359287261963
n_value,m_value,x_value,1728168308.2374063_9_pose_z_-0.3975217640399933
n_value,m_value,x_value,1728168308.2374063_10_pose_x_0.5922347903251648
n_value,m_value,x_value,1728168308.2374063_10_pose_y_0.685569167137146
n_value,m_value,x_value,1728168308.2374063_10_pose_z_-0.3751339018344879
n_value,m_value,x_value,1728168308.2374063_11_pose_x_0.7679150700569153
n_value,m_value,x_value,1728168308.2374063_11_pose_y_0.8693363070487976
n_value,m_value,x_value,1728168308.2374063_11_pose_z_-0.11492248624563217
n_value,m_value,x_value,1728168308.2374063_12_pose_x_0.486889123916626
n_value,m_value,x_value,1728168308.2374063_12_pose_y_0.8492367267608643
n_value,m_value,x_value,1728168308.2374063_12_pose_z_-0.08240965753793716
n_value,m_value,x_value,1728168308.2374063_13_pose_x_0.8507112264633179
n_value,m_value,x_value,1728168308.2374063_13_pose_y_1.1767590045928955
n_value,m_value,x_value,1728168308.2374063_13_pose_z_-0.20111894607543945
n_value,m_value,x_value,1728168308.2374063_14_pose_x_0.37887272238731384
n_value,m_value,x_value,1728168308.2374063_14_pose_y_1.0218439102172852
n_value,m_value,x_value,1728168308.2374063_14_pose_z_-0.48799777030944824
n_value,m_value,x_value,1728168308.2374063_15_pose_x_0.8616904020309448
n_value,m_value,x_value,1728168308.2374063_15_pose_y_1.3793128728866577
n_value,m_value,x_value,1728168308.2374063_15_pose_z_-0.3360476493835449
n_value,m_value,x_value,1728168308.2374063_16_pose_x_0.4530004560947418
n_value,m_value,x_value,1728168308.2374063_16_pose_y_0.7445317506790161
n_value,m_value,x_value,1728168308.2374063_16_pose_z_-1.0930812358856201
n_value,m_value,x_value,1728168308.2374063_17_pose_x_0.8880610466003418
n_value,m_value,x_value,1728168308.2374063_17_pose_y_1.445304036140442
n_value,m_value,x_value,1728168308.2374063_17_pose_z_-0.39375945925712585
n_value,m_value,x_value,1728168308.2374063_18_pose_x_0.4712165296077728
n_value,m_value,x_value,1728168308.2374063_18_pose_y_0.6440772414207458
n_value,m_value,x_value,1728168308.2374063_18_pose_z_-1.2320057153701782
n_value,m_value,x_value,1728168308.2374063_19_pose_x_0.8528863191604614
n_value,m_value,x_value,1728168308.2374063_19_pose_y_1.4347542524337769
n_value,m_value,x_value,1728168308.2374063_19_pose_z_-0.4148886203765869
n_value,m_value,x_value,1728168308.2374063_20_pose_x_0.48120203614234924
n_value,m_value,x_value,1728168308.2374063_20_pose_y_0.6364149451255798
n_value,m_value,x_value,1728168308.2374063_20_pose_z_-1.180893898010254
n_value,m_value,x_value,1728168308.2374063_21_pose_x_0.8323953747749329
n_value,m_value,x_value,1728168308.2374063_21_pose_y_1.4160840511322021
n_value,m_value,x_value,1728168308.2374063_21_pose_z_-0.3576120138168335
n_value,m_value,x_value,1728168308.2374063_22_pose_x_0.48814067244529724
n_value,m_value,x_value,1728168308.2374063_22_pose_y_0.6701564788818359
n_value,m_value,x_value,1728168308.2374063_22_pose_z_-1.0986491441726685
n_value,m_value,x_value,1728168308.2374063_23_pose_x_0.7045351266860962
n_value,m_value,x_value,1728168308.2374063_23_pose_y_1.4180724620819092
n_value,m_value,x_value,1728168308.2374063_23_pose_z_-0.0602588877081871
n_value,m_value,x_value,1728168308.2374063_24_pose_x_0.4957973062992096
n_value,m_value,x_value,1728168308.2374063_24_pose_y_1.4036295413970947
n_value,m_value,x_value,1728168308.2374063_24_pose_z_0.06426139175891876
n_value,m_value,x_value,1728168308.2374063_25_pose_x_0.6780964136123657
n_value,m_value,x_value,1728168308.2374063_25_pose_y_1.8760457038879395
n_value,m_value,x_value,1728168308.2374063_25_pose_z_-0.1437082439661026
n_value,m_value,x_value,1728168308.2374063_26_pose_x_0.4911061227321625
n_value,m_value,x_value,1728168308.2374063_26_pose_y_1.8624929189682007
n_value,m_value,x_value,1728168308.2374063_26_pose_z_0.15373213589191437
n_value,m_value,x_value,1728168308.2374063_27_pose_x_0.6533713340759277
n_value,m_value,x_value,1728168308.2374063_27_pose_y_2.2838425636291504
n_value,m_value,x_value,1728168308.2374063_27_pose_z_0.18639355897903442
n_value,m_value,x_value,1728168308.2374063_28_pose_x_0.4615180492401123
n_value,m_value,x_value,1728168308.2374063_28_pose_y_2.2620787620544434
n_value,m_value,x_value,1728168308.2374063_28_pose_z_0.4920414090156555
n_value,m_value,x_value,1728168308.2374063_29_pose_x_0.6583071947097778
n_value,m_value,x_value,1728168308.2374063_29_pose_y_2.338557481765747
n_value,m_value,x_value,1728168308.2374063_29_pose_z_0.19253647327423096
n_value,m_value,x_value,1728168308.2374063_30_pose_x_0.45206236839294434
n_value,m_value,x_value,1728168308.2374063_30_pose_y_2.3079516887664795
n_value,m_value,x_value,1728168308.2374063_30_pose_z_0.5171106457710266
n_value,m_value,x_value,1728168308.2374063_31_pose_x_0.6117862462997437
n_value,m_value,x_value,1728168308.2374063_31_pose_y_2.400111675262451
n_value,m_value,x_value,1728168308.2374063_31_pose_z_-0.23282453417778015
n_value,m_value,x_value,1728168308.2374063_32_pose_x_0.4809630811214447
n_value,m_value,x_value,1728168308.2374063_32_pose_y_2.4035515785217285
n_value,m_value,x_value,1728168308.2374063_32_pose_z_0.08131389319896698
n_value,m_value,x_value,1728168308.2374063_0_hand_x_0.4452005922794342
n_value,m_value,x_value,1728168308.2374063_0_hand_y_0.7185810804367065
n_value,m_value,x_value,1728168308.2374063_0_hand_z_9.3899032549416e-08
n_value,m_value,x_value,1728168308.2374063_1_hand_x_0.4760461449623108
n_value,m_value,x_value,1728168308.2374063_1_hand_y_0.6950602531433105
n_value,m_value,x_value,1728168308.2374063_1_hand_z_0.014359518885612488
n_value,m_value,x_value,1728168308.2374063_2_hand_x_0.48570510745048523
n_value,m_value,x_value,1728168308.2374063_2_hand_y_0.6597232818603516
n_value,m_value,x_value,1728168308.2374063_2_hand_z_0.021181585267186165
n_value,m_value,x_value,1728168308.2374063_3_hand_x_0.49199041724205017
n_value,m_value,x_value,1728168308.2374063_3_hand_y_0.6372002959251404
n_value,m_value,x_value,1728168308.2374063_3_hand_z_0.023047374561429024
n_value,m_value,x_value,1728168308.2374063_4_hand_x_0.5012821555137634
n_value,m_value,x_value,1728168308.2374063_4_hand_y_0.6188468933105469
n_value,m_value,x_value,1728168308.2374063_4_hand_z_0.024684444069862366
n_value,m_value,x_value,1728168308.2374063_5_hand_x_0.4546259045600891
n_value,m_value,x_value,1728168308.2374063_5_hand_y_0.5979965329170227
n_value,m_value,x_value,1728168308.2374063_5_hand_z_0.023458857089281082
n_value,m_value,x_value,1728168308.2374063_6_hand_x_0.4662320911884308
n_value,m_value,x_value,1728168308.2374063_6_hand_y_0.5548616051673889
n_value,m_value,x_value,1728168308.2374063_6_hand_z_0.022692684084177017
n_value,m_value,x_value,1728168308.2374063_7_hand_x_0.4747069180011749
n_value,m_value,x_value,1728168308.2374063_7_hand_y_0.5252065658569336
n_value,m_value,x_value,1728168308.2374063_7_hand_z_0.020157458260655403
n_value,m_value,x_value,1728168308.2374063_8_hand_x_0.4824371933937073
n_value,m_value,x_value,1728168308.2374063_8_hand_y_0.5022924542427063
n_value,m_value,x_value,1728168308.2374063_8_hand_z_0.017534105107188225
n_value,m_value,x_value,1728168308.2374063_9_hand_x_0.4507071375846863
n_value,m_value,x_value,1728168308.2374063_9_hand_y_0.5965383648872375
n_value,m_value,x_value,1728168308.2374063_9_hand_z_0.010718788020312786
n_value,m_value,x_value,1728168308.2374063_10_hand_x_0.4661383330821991
n_value,m_value,x_value,1728168308.2374063_10_hand_y_0.544054388999939
n_value,m_value,x_value,1728168308.2374063_10_hand_z_0.008698482066392899
n_value,m_value,x_value,1728168308.2374063_11_hand_x_0.47919461131095886
n_value,m_value,x_value,1728168308.2374063_11_hand_y_0.5108745098114014
n_value,m_value,x_value,1728168308.2374063_11_hand_z_0.00536296796053648
n_value,m_value,x_value,1728168308.2374063_12_hand_x_0.49097687005996704
n_value,m_value,x_value,1728168308.2374063_12_hand_y_0.48384809494018555
n_value,m_value,x_value,1728168308.2374063_12_hand_z_0.0027739356737583876
n_value,m_value,x_value,1728168308.2374063_13_hand_x_0.45267820358276367
n_value,m_value,x_value,1728168308.2374063_13_hand_y_0.5999268889427185
n_value,m_value,x_value,1728168308.2374063_13_hand_z_-0.0027311493176966906
n_value,m_value,x_value,1728168308.2374063_14_hand_x_0.4673991799354553
n_value,m_value,x_value,1728168308.2374063_14_hand_y_0.5469101667404175
n_value,m_value,x_value,1728168308.2374063_14_hand_z_-0.005710722878575325
n_value,m_value,x_value,1728168308.2374063_15_hand_x_0.4783026874065399
n_value,m_value,x_value,1728168308.2374063_15_hand_y_0.5143494606018066
n_value,m_value,x_value,1728168308.2374063_15_hand_z_-0.009076165035367012
n_value,m_value,x_value,1728168308.2374063_16_hand_x_0.4864964485168457
n_value,m_value,x_value,1728168308.2374063_16_hand_y_0.4881804585456848
n_value,m_value,x_value,1728168308.2374063_16_hand_z_-0.011779083870351315
n_value,m_value,x_value,1728168308.2374063_17_hand_x_0.46043431758880615
n_value,m_value,x_value,1728168308.2374063_17_hand_y_0.606680691242218
n_value,m_value,x_value,1728168308.2374063_17_hand_z_-0.015714013949036598
n_value,m_value,x_value,1728168308.2374063_18_hand_x_0.46932414174079895
n_value,m_value,x_value,1728168308.2374063_18_hand_y_0.5649244785308838
n_value,m_value,x_value,1728168308.2374063_18_hand_z_-0.019219327718019485
n_value,m_value,x_value,1728168308.2374063_19_hand_x_0.47413018345832825
n_value,m_value,x_value,1728168308.2374063_19_hand_y_0.5369824767112732
n_value,m_value,x_value,1728168308.2374063_19_hand_z_-0.021382635459303856
n_value,m_value,x_value,1728168308.2374063_20_hand_x_0.47827598452568054
n_value,m_value,x_value,1728168308.2374063_20_hand_y_0.5135339498519897
n_value,m_value,x_value,1728168308.2374063_20_hand_z_-0.02314748428761959
n_value,m_value,x_value,1728168308.3553371_0_pose_x_0.6152242422103882
n_value,m_value,x_value,1728168308.3553371_0_pose_y_0.6412672400474548
n_value,m_value,x_value,1728168308.3553371_0_pose_z_-0.4782261252403259
n_value,m_value,x_value,1728168308.3553371_1_pose_x_0.6341143250465393
n_value,m_value,x_value,1728168308.3553371_1_pose_y_0.6005167365074158
n_value,m_value,x_value,1728168308.3553371_1_pose_z_-0.444681316614151
n_value,m_value,x_value,1728168308.3553371_2_pose_x_0.6456499695777893
n_value,m_value,x_value,1728168308.3553371_2_pose_y_0.6015316843986511
n_value,m_value,x_value,1728168308.3553371_2_pose_z_-0.44446197152137756
n_value,m_value,x_value,1728168308.3553371_3_pose_x_0.6562486886978149
n_value,m_value,x_value,1728168308.3553371_3_pose_y_0.6036003232002258
n_value,m_value,x_value,1728168308.3553371_3_pose_z_-0.44445887207984924
n_value,m_value,x_value,1728168308.3553371_4_pose_x_0.6005234718322754
n_value,m_value,x_value,1728168308.3553371_4_pose_y_0.6012154221534729
n_value,m_value,x_value,1728168308.3553371_4_pose_z_-0.430673211812973
n_value,m_value,x_value,1728168308.3553371_5_pose_x_0.589314341545105
n_value,m_value,x_value,1728168308.3553371_5_pose_y_0.6022685170173645
n_value,m_value,x_value,1728168308.3553371_5_pose_z_-0.430120050907135
n_value,m_value,x_value,1728168308.3553371_6_pose_x_0.5786747336387634
n_value,m_value,x_value,1728168308.3553371_6_pose_y_0.6034319400787354
n_value,m_value,x_value,1728168308.3553371_6_pose_z_-0.43010836839675903
n_value,m_value,x_value,1728168308.3553371_7_pose_x_0.6765469312667847
n_value,m_value,x_value,1728168308.3553371_7_pose_y_0.6341257095336914
n_value,m_value,x_value,1728168308.3553371_7_pose_z_-0.2186700999736786
n_value,m_value,x_value,1728168308.3553371_8_pose_x_0.5661820769309998
n_value,m_value,x_value,1728168308.3553371_8_pose_y_0.6284762024879456
n_value,m_value,x_value,1728168308.3553371_8_pose_z_-0.12933415174484253
n_value,m_value,x_value,1728168308.3553371_9_pose_x_0.636448860168457
n_value,m_value,x_value,1728168308.3553371_9_pose_y_0.6887425780296326
n_value,m_value,x_value,1728168308.3553371_9_pose_z_-0.3995867371559143
n_value,m_value,x_value,1728168308.3553371_10_pose_x_0.5921966433525085
n_value,m_value,x_value,1728168308.3553371_10_pose_y_0.685860276222229
n_value,m_value,x_value,1728168308.3553371_10_pose_z_-0.37740951776504517
n_value,m_value,x_value,1728168308.3553371_11_pose_x_0.7679286003112793
n_value,m_value,x_value,1728168308.3553371_11_pose_y_0.8696346879005432
n_value,m_value,x_value,1728168308.3553371_11_pose_z_-0.12322904169559479
n_value,m_value,x_value,1728168308.3553371_12_pose_x_0.4861995577812195
n_value,m_value,x_value,1728168308.3553371_12_pose_y_0.8492870926856995
n_value,m_value,x_value,1728168308.3553371_12_pose_z_-0.07742567360401154
n_value,m_value,x_value,1728168308.3553371_13_pose_x_0.8506436347961426
n_value,m_value,x_value,1728168308.3553371_13_pose_y_1.1841371059417725
n_value,m_value,x_value,1728168308.3553371_13_pose_z_-0.23189564049243927
n_value,m_value,x_value,1728168308.3553371_14_pose_x_0.3796280324459076
n_value,m_value,x_value,1728168308.3553371_14_pose_y_1.020788550376892
n_value,m_value,x_value,1728168308.3553371_14_pose_z_-0.48194751143455505
n_value,m_value,x_value,1728168308.3553371_15_pose_x_0.8622667193412781
n_value,m_value,x_value,1728168308.3553371_15_pose_y_1.3806612491607666
n_value,m_value,x_value,1728168308.3553371_15_pose_z_-0.37975090742111206
n_value,m_value,x_value,1728168308.3553371_16_pose_x_0.45566049218177795
n_value,m_value,x_value,1728168308.3553371_16_pose_y_0.7405785322189331
n_value,m_value,x_value,1728168308.3553371_16_pose_z_-1.0886062383651733
n_value,m_value,x_value,1728168308.3553371_17_pose_x_0.8902268409729004
n_value,m_value,x_value,1728168308.3553371_17_pose_y_1.4454325437545776
n_value,m_value,x_value,1728168308.3553371_17_pose_z_-0.44388288259506226
n_value,m_value,x_value,1728168308.3553371_18_pose_x_0.4737546443939209
n_value,m_value,x_value,1728168308.3553371_18_pose_y_0.6395601034164429
n_value,m_value,x_value,1728168308.3553371_18_pose_z_-1.2277896404266357
n_value,m_value,x_value,1728168308.3553371_19_pose_x_0.8547133207321167
n_value,m_value,x_value,1728168308.3553371_19_pose_y_1.4347525835037231
n_value,m_value,x_value,1728168308.3553371_19_pose_z_-0.46157917380332947
n_value,m_value,x_value,1728168308.3553371_20_pose_x_0.484005868434906
n_value,m_value,x_value,1728168308.3553371_20_pose_y_0.6333189010620117
n_value,m_value,x_value,1728168308.3553371_20_pose_z_-1.17641019821167
n_value,m_value,x_value,1728168308.3553371_21_pose_x_0.833293080329895
n_value,m_value,x_value,1728168308.3553371_21_pose_y_1.4161397218704224
n_value,m_value,x_value,1728168308.3553371_21_pose_z_-0.4007340371608734
n_value,m_value,x_value,1728168308.3553371_22_pose_x_0.4909641146659851
n_value,m_value,x_value,1728168308.3553371_22_pose_y_0.6680849194526672
n_value,m_value,x_value,1728168308.3553371_22_pose_z_-1.095038652420044
n_value,m_value,x_value,1728168308.3553371_23_pose_x_0.7038549780845642
n_value,m_value,x_value,1728168308.3553371_23_pose_y_1.42368483543396
n_value,m_value,x_value,1728168308.3553371_23_pose_z_-0.0661262720823288
n_value,m_value,x_value,1728168308.3553371_24_pose_x_0.4948583245277405
n_value,m_value,x_value,1728168308.3553371_24_pose_y_1.406875729560852
n_value,m_value,x_value,1728168308.3553371_24_pose_z_0.07013790309429169
n_value,m_value,x_value,1728168308.3553371_25_pose_x_0.6777877807617188
n_value,m_value,x_value,1728168308.3553371_25_pose_y_1.8810662031173706
n_value,m_value,x_value,1728168308.3553371_25_pose_z_-0.12457726150751114
n_value,m_value,x_value,1728168308.3553371_26_pose_x_0.4895574152469635
n_value,m_value,x_value,1728168308.3553371_26_pose_y_1.8659147024154663
n_value,m_value,x_value,1728168308.3553371_26_pose_z_0.17398817837238312
n_value,m_value,x_value,1728168308.3553371_27_pose_x_0.6510159373283386
n_value,m_value,x_value,1728168308.3553371_27_pose_y_2.2868871688842773
n_value,m_value,x_value,1728168308.3553371_27_pose_z_0.23547133803367615
n_value,m_value,x_value,1728168308.3553371_28_pose_x_0.4570181369781494
n_value,m_value,x_value,1728168308.3553371_28_pose_y_2.264768362045288
n_value,m_value,x_value,1728168308.3553371_28_pose_z_0.5214261412620544
n_value,m_value,x_value,1728168308.3553371_29_pose_x_0.6567620038986206
n_value,m_value,x_value,1728168308.3553371_29_pose_y_2.341679096221924
n_value,m_value,x_value,1728168308.3553371_29_pose_z_0.24432142078876495
n_value,m_value,x_value,1728168308.3553371_30_pose_x_0.4470283091068268
n_value,m_value,x_value,1728168308.3553371_30_pose_y_2.311542272567749
n_value,m_value,x_value,1728168308.3553371_30_pose_z_0.5470453500747681
n_value,m_value,x_value,1728168308.3553371_31_pose_x_0.6070442795753479
n_value,m_value,x_value,1728168308.3553371_31_pose_y_2.4043538570404053
n_value,m_value,x_value,1728168308.3553371_31_pose_z_-0.17586597800254822
n_value,m_value,x_value,1728168308.3553371_32_pose_x_0.4748271107673645
n_value,m_value,x_value,1728168308.3553371_32_pose_y_2.4072113037109375
n_value,m_value,x_value,1728168308.3553371_32_pose_z_0.11476998031139374
n_value,m_value,x_value,1728168308.3553371_0_hand_x_0.44630691409111023
n_value,m_value,x_value,1728168308.3553371_0_hand_y_0.7183389067649841
n_value,m_value,x_value,1728168308.3553371_0_hand_z_9.751035889848936e-08
n_value,m_value,x_value,1728168308.3553371_1_hand_x_0.4761382043361664
n_value,m_value,x_value,1728168308.3553371_1_hand_y_0.6953670382499695
n_value,m_value,x_value,1728168308.3553371_1_hand_z_0.01333105843514204
n_value,m_value,x_value,1728168308.3553371_2_hand_x_0.4857998490333557
n_value,m_value,x_value,1728168308.3553371_2_hand_y_0.659957766532898
n_value,m_value,x_value,1728168308.3553371_2_hand_z_0.020028330385684967
n_value,m_value,x_value,1728168308.3553371_3_hand_x_0.49212056398391724
n_value,m_value,x_value,1728168308.3553371_3_hand_y_0.6368559002876282
n_value,m_value,x_value,1728168308.3553371_3_hand_z_0.022024070844054222
n_value,m_value,x_value,1728168308.3553371_4_hand_x_0.5012310147285461
n_value,m_value,x_value,1728168308.3553371_4_hand_y_0.6187841296195984
n_value,m_value,x_value,1728168308.3553371_4_hand_z_0.02387068420648575
n_value,m_value,x_value,1728168308.3553371_5_hand_x_0.4556507468223572
n_value,m_value,x_value,1728168308.3553371_5_hand_y_0.5995994210243225
n_value,m_value,x_value,1728168308.3553371_5_hand_z_0.023198727518320084
n_value,m_value,x_value,1728168308.3553371_6_hand_x_0.46674564480781555
