n,m,x,time_frame_pose_x
n_value,m_value,x_value,5_14_hand_y_0.10055989772081375
n_value,m_value,x_value,5_14_hand_z_-0.025728829205036163
n_value,m_value,x_value,5_14_hand_x_0.4326828420162201
n_value,m_value,x_value,5_14_hand_y_0.0749279111623764
n_value,m_value,x_value,5_14_hand_z_-0.02819148823618889
n_value,m_value,x_value,5_14_hand_x_0.4347398281097412
n_value,m_value,x_value,5_14_hand_y_0.05183791369199753
n_value,m_value,x_value,5_14_hand_z_-0.02977590635418892
n_value,m_value,x_value,5_16_pose_x_0.7487858533859253
n_value,m_value,x_value,5_16_pose_y_0.2878424823284149
n_value,m_value,x_value,5_16_pose_z_-0.7107203006744385
n_value,m_value,x_value,5_16_pose_x_0.7593845129013062
n_value,m_value,x_value,5_16_pose_y_0.2456333339214325
n_value,m_value,x_value,5_16_pose_z_-0.6634978652000427
n_value,m_value,x_value,5_16_pose_x_0.7668930292129517
n_value,m_value,x_value,5_16_pose_y_0.24623404443264008
n_value,m_value,x_value,5_16_pose_z_-0.6636732816696167
n_value,m_value,x_value,5_16_pose_x_0.7745462656021118
n_value,m_value,x_value,5_16_pose_y_0.24765843152999878
n_value,m_value,x_value,5_16_pose_z_-0.663709819316864
n_value,m_value,x_value,5_16_pose_x_0.7306676506996155
n_value,m_value,x_value,5_16_pose_y_0.2463003545999527
n_value,m_value,x_value,5_16_pose_z_-0.667258620262146
n_value,m_value,x_value,5_16_pose_x_0.7204583287239075
n_value,m_value,x_value,5_16_pose_y_0.24664925038814545
n_value,m_value,x_value,5_16_pose_z_-0.6676493287086487
n_value,m_value,x_value,5_16_pose_x_0.7108970880508423
n_value,m_value,x_value,5_16_pose_y_0.24691350758075714
n_value,m_value,x_value,5_16_pose_z_-0.6680267453193665
n_value,m_value,x_value,5_16_pose_x_0.7826946973800659
n_value,m_value,x_value,5_16_pose_y_0.27201682329177856
n_value,m_value,x_value,5_16_pose_z_-0.38025519251823425
n_value,m_value,x_value,5_16_pose_x_0.6933563947677612
n_value,m_value,x_value,5_16_pose_y_0.27390721440315247
n_value,m_value,x_value,5_16_pose_z_-0.39359235763549805
n_value,m_value,x_value,5_16_pose_x_0.7634047269821167
n_value,m_value,x_value,5_16_pose_y_0.34239816665649414
n_value,m_value,x_value,5_16_pose_z_-0.6040152311325073
n_value,m_value,x_value,5_16_pose_x_0.7277944684028625
n_value,m_value,x_value,5_16_pose_y_0.3436110317707062
n_value,m_value,x_value,5_16_pose_z_-0.610700786113739
n_value,m_value,x_value,5_16_pose_x_0.8595495223999023
n_value,m_value,x_value,5_16_pose_y_0.5496431589126587
n_value,m_value,x_value,5_16_pose_z_-0.2420799434185028
n_value,m_value,x_value,5_16_pose_x_0.6048793196678162
n_value,m_value,x_value,5_16_pose_y_0.5332585573196411
n_value,m_value,x_value,5_16_pose_z_-0.18614110350608826
n_value,m_value,x_value,5_16_pose_x_0.8856109380722046
n_value,m_value,x_value,5_16_pose_y_0.8875548243522644
n_value,m_value,x_value,5_16_pose_z_-0.2504984736442566
n_value,m_value,x_value,5_16_pose_x_0.4191800057888031
n_value,m_value,x_value,5_16_pose_y_0.5827653408050537
n_value,m_value,x_value,5_16_pose_z_-0.4689338207244873
n_value,m_value,x_value,5_16_pose_x_0.8183317184448242
n_value,m_value,x_value,5_16_pose_y_1.077782154083252
n_value,m_value,x_value,5_16_pose_z_-0.48850616812705994
n_value,m_value,x_value,5_16_pose_x_0.4391290247440338
n_value,m_value,x_value,5_16_pose_y_0.23889650404453278
n_value,m_value,x_value,5_16_pose_z_-0.9619660377502441
n_value,m_value,x_value,5_16_pose_x_0.811540424823761
n_value,m_value,x_value,5_16_pose_y_1.1644920110702515
n_value,m_value,x_value,5_16_pose_z_-0.5585576891899109
n_value,m_value,x_value,5_16_pose_x_0.44038504362106323
n_value,m_value,x_value,5_16_pose_y_0.13243907690048218
n_value,m_value,x_value,5_16_pose_z_-1.0825804471969604
n_value,m_value,x_value,5_16_pose_x_0.7952759861946106
n_value,m_value,x_value,5_16_pose_y_1.124350666999817
n_value,m_value,x_value,5_16_pose_z_-0.6019049882888794
n_value,m_value,x_value,5_16_pose_x_0.45614737272262573
n_value,m_value,x_value,5_16_pose_y_0.12311338633298874
n_value,m_value,x_value,5_16_pose_z_-1.0500160455703735
n_value,m_value,x_value,5_16_pose_x_0.7937642335891724
n_value,m_value,x_value,5_16_pose_y_1.090498685836792
n_value,m_value,x_value,5_16_pose_z_-0.5128025412559509
n_value,m_value,x_value,5_16_pose_x_0.46145719289779663
n_value,m_value,x_value,5_16_pose_y_0.15338464081287384
n_value,m_value,x_value,5_16_pose_z_-0.9689058065414429
n_value,m_value,x_value,5_16_pose_x_0.81614750623703
n_value,m_value,x_value,5_16_pose_y_1.1581014394760132
n_value,m_value,x_value,5_16_pose_z_-0.021581057459115982
n_value,m_value,x_value,5_16_pose_x_0.6588250398635864
n_value,m_value,x_value,5_16_pose_y_1.162379503250122
n_value,m_value,x_value,5_16_pose_z_0.02222670242190361
n_value,m_value,x_value,5_16_pose_x_0.8057281374931335
n_value,m_value,x_value,5_16_pose_y_1.6328262090682983
n_value,m_value,x_value,5_16_pose_z_0.05304839462041855
n_value,m_value,x_value,5_16_pose_x_0.6545025110244751
n_value,m_value,x_value,5_16_pose_y_1.6369905471801758
n_value,m_value,x_value,5_16_pose_z_0.037348344922065735
n_value,m_value,x_value,5_16_pose_x_0.8104184865951538
n_value,m_value,x_value,5_16_pose_y_2.059234380722046
n_value,m_value,x_value,5_16_pose_z_0.47183045744895935
n_value,m_value,x_value,5_16_pose_x_0.663531482219696
n_value,m_value,x_value,5_16_pose_y_2.0769898891448975
n_value,m_value,x_value,5_16_pose_z_0.31260251998901367
n_value,m_value,x_value,5_16_pose_x_0.8108736276626587
n_value,m_value,x_value,5_16_pose_y_2.118217706680298
n_value,m_value,x_value,5_16_pose_z_0.4938117563724518
n_value,m_value,x_value,5_16_pose_x_0.6636675596237183
n_value,m_value,x_value,5_16_pose_y_2.13606858253479
n_value,m_value,x_value,5_16_pose_z_0.32717156410217285
n_value,m_value,x_value,5_16_pose_x_0.7993218898773193
n_value,m_value,x_value,5_16_pose_y_2.196922540664673
n_value,m_value,x_value,5_16_pose_z_0.1627812683582306
n_value,m_value,x_value,5_16_pose_x_0.6807279586791992
n_value,m_value,x_value,5_16_pose_y_2.210618019104004
n_value,m_value,x_value,5_16_pose_z_-0.02981843426823616
n_value,m_value,x_value,5_16_hand_x_0.4384133219718933
n_value,m_value,x_value,5_16_hand_y_0.23729079961776733
n_value,m_value,x_value,5_16_hand_z_9.867756034509512e-08
n_value,m_value,x_value,5_16_hand_x_0.45707181096076965
n_value,m_value,x_value,5_16_hand_y_0.2031761109828949
n_value,m_value,x_value,5_16_hand_z_0.0006600866909138858
n_value,m_value,x_value,5_16_hand_x_0.46237713098526
n_value,m_value,x_value,5_16_hand_y_0.16021592915058136
n_value,m_value,x_value,5_16_hand_z_0.0001448720577172935
n_value,m_value,x_value,5_16_hand_x_0.46447649598121643
n_value,m_value,x_value,5_16_hand_y_0.132813960313797
n_value,m_value,x_value,5_16_hand_z_-0.002290245844051242
n_value,m_value,x_value,5_16_hand_x_0.46714508533477783
n_value,m_value,x_value,5_16_hand_y_0.1107388287782669
n_value,m_value,x_value,5_16_hand_z_-0.005362163297832012
n_value,m_value,x_value,5_16_hand_x_0.4560578465461731
n_value,m_value,x_value,5_16_hand_y_0.11209481954574585
n_value,m_value,x_value,5_16_hand_z_0.0016640332760289311
n_value,m_value,x_value,5_16_hand_x_0.4588901698589325
n_value,m_value,x_value,5_16_hand_y_0.06429498642683029
n_value,m_value,x_value,5_16_hand_z_-0.006396593060344458
n_value,m_value,x_value,5_16_hand_x_0.46229851245880127
n_value,m_value,x_value,5_16_hand_y_0.030787393450737
n_value,m_value,x_value,5_16_hand_z_-0.01373802125453949
n_value,m_value,x_value,5_16_hand_x_0.46537426114082336
n_value,m_value,x_value,5_16_hand_y_0.002525538206100464
n_value,m_value,x_value,5_16_hand_z_-0.019158588722348213
n_value,m_value,x_value,5_16_hand_x_0.45028647780418396
n_value,m_value,x_value,5_16_hand_y_0.11366148293018341
n_value,m_value,x_value,5_16_hand_z_-0.00527315866202116
n_value,m_value,x_value,5_16_hand_x_0.4544098973274231
n_value,m_value,x_value,5_16_hand_y_0.06028909981250763
n_value,m_value,x_value,5_16_hand_z_-0.012995921075344086
n_value,m_value,x_value,5_16_hand_x_0.4587215781211853
n_value,m_value,x_value,5_16_hand_y_0.02211759239435196
n_value,m_value,x_value,5_16_hand_z_-0.020686984062194824
n_value,m_value,x_value,5_16_hand_x_0.46273335814476013
n_value,m_value,x_value,5_16_hand_y_-0.011789008975028992
n_value,m_value,x_value,5_16_hand_z_-0.02613591030240059
n_value,m_value,x_value,5_16_hand_x_0.44424188137054443
n_value,m_value,x_value,5_16_hand_y_0.12248910963535309
n_value,m_value,x_value,5_16_hand_z_-0.01298882719129324
n_value,m_value,x_value,5_16_hand_x_0.4480709135532379
n_value,m_value,x_value,5_16_hand_y_0.07161065191030502
n_value,m_value,x_value,5_16_hand_z_-0.020683519542217255
n_value,m_value,x_value,5_16_hand_x_0.4527933597564697
n_value,m_value,x_value,5_16_hand_y_0.03842255473136902
n_value,m_value,x_value,5_16_hand_z_-0.025992603972554207
n_value,m_value,x_value,5_16_hand_x_0.457192063331604
n_value,m_value,x_value,5_16_hand_y_0.008633263409137726
n_value,m_value,x_value,5_16_hand_z_-0.02951028198003769
n_value,m_value,x_value,5_16_hand_x_0.43835026025772095
n_value,m_value,x_value,5_16_hand_y_0.13840077817440033
n_value,m_value,x_value,5_16_hand_z_-0.020899826660752296
n_value,m_value,x_value,5_16_hand_x_0.44010627269744873
n_value,m_value,x_value,5_16_hand_y_0.10381300002336502
n_value,m_value,x_value,5_16_hand_z_-0.027673734351992607
n_value,m_value,x_value,5_16_hand_x_0.44251200556755066
n_value,m_value,x_value,5_16_hand_y_0.07944504916667938
n_value,m_value,x_value,5_16_hand_z_-0.03034038096666336
n_value,m_value,x_value,5_16_hand_x_0.445212721824646
n_value,m_value,x_value,5_16_hand_y_0.05743904411792755
n_value,m_value,x_value,5_16_hand_z_-0.032029278576374054
n_value,m_value,x_value,5_18_pose_x_0.7500860691070557
n_value,m_value,x_value,5_18_pose_y_0.28801506757736206
n_value,m_value,x_value,5_18_pose_z_-0.7117331027984619
n_value,m_value,x_value,5_18_pose_x_0.7606920599937439
n_value,m_value,x_value,5_18_pose_y_0.24569566547870636
n_value,m_value,x_value,5_18_pose_z_-0.6670772433280945
n_value,m_value,x_value,5_18_pose_x_0.768362283706665
n_value,m_value,x_value,5_18_pose_y_0.246268630027771
n_value,m_value,x_value,5_18_pose_z_-0.6672683358192444
n_value,m_value,x_value,5_18_pose_x_0.7764221429824829
n_value,m_value,x_value,5_18_pose_y_0.2477458119392395
n_value,m_value,x_value,5_18_pose_z_-0.6673179864883423
n_value,m_value,x_value,5_18_pose_x_0.7322512865066528
n_value,m_value,x_value,5_18_pose_y_0.2463696151971817
n_value,m_value,x_value,5_18_pose_z_-0.669314980506897
n_value,m_value,x_value,5_18_pose_x_0.7219488620758057
n_value,m_value,x_value,5_18_pose_y_0.24656741321086884
n_value,m_value,x_value,5_18_pose_z_-0.6696959137916565
n_value,m_value,x_value,5_18_pose_x_0.712566077709198
n_value,m_value,x_value,5_18_pose_y_0.24678871035575867
n_value,m_value,x_value,5_18_pose_z_-0.6700780987739563
n_value,m_value,x_value,5_18_pose_x_0.785077691078186
n_value,m_value,x_value,5_18_pose_y_0.272149920463562
n_value,m_value,x_value,5_18_pose_z_-0.3883640468120575
n_value,m_value,x_value,5_18_pose_x_0.6946163773536682
n_value,m_value,x_value,5_18_pose_y_0.27360761165618896
n_value,m_value,x_value,5_18_pose_z_-0.3969503343105316
n_value,m_value,x_value,5_18_pose_x_0.7646580934524536
n_value,m_value,x_value,5_18_pose_y_0.3425784111022949
n_value,m_value,x_value,5_18_pose_z_-0.6071416139602661
n_value,m_value,x_value,5_18_pose_x_0.7295286059379578
n_value,m_value,x_value,5_18_pose_y_0.34348931908607483
n_value,m_value,x_value,5_18_pose_z_-0.6115158796310425
n_value,m_value,x_value,5_18_pose_x_0.8602930903434753
n_value,m_value,x_value,5_18_pose_y_0.5495967268943787
n_value,m_value,x_value,5_18_pose_z_-0.2535143196582794
n_value,m_value,x_value,5_18_pose_x_0.6060088276863098
n_value,m_value,x_value,5_18_pose_y_0.5327230095863342
n_value,m_value,x_value,5_18_pose_z_-0.18871867656707764
n_value,m_value,x_value,5_18_pose_x_0.8863539695739746
n_value,m_value,x_value,5_18_pose_y_0.8863909244537354
n_value,m_value,x_value,5_18_pose_z_-0.25830650329589844
n_value,m_value,x_value,5_18_pose_x_0.42171725630760193
n_value,m_value,x_value,5_18_pose_y_0.5819339752197266
n_value,m_value,x_value,5_18_pose_z_-0.4865347445011139
n_value,m_value,x_value,5_18_pose_x_0.8192731738090515
n_value,m_value,x_value,5_18_pose_y_1.080782175064087
n_value,m_value,x_value,5_18_pose_z_-0.4902864992618561
n_value,m_value,x_value,5_18_pose_x_0.4402531087398529
n_value,m_value,x_value,5_18_pose_y_0.23805001378059387
n_value,m_value,x_value,5_18_pose_z_-0.983365535736084
n_value,m_value,x_value,5_18_pose_x_0.810909628868103
n_value,m_value,x_value,5_18_pose_y_1.1666712760925293
n_value,m_value,x_value,5_18_pose_z_-0.5610386729240417
n_value,m_value,x_value,5_18_pose_x_0.4409661293029785
n_value,m_value,x_value,5_18_pose_y_0.1331687867641449
n_value,m_value,x_value,5_18_pose_z_-1.1046741008758545
n_value,m_value,x_value,5_18_pose_x_0.7944458723068237
n_value,m_value,x_value,5_18_pose_y_1.1274752616882324
n_value,m_value,x_value,5_18_pose_z_-0.603925347328186
n_value,m_value,x_value,5_18_pose_x_0.4560498297214508
n_value,m_value,x_value,5_18_pose_y_0.12364078313112259
n_value,m_value,x_value,5_18_pose_z_-1.0729808807373047
n_value,m_value,x_value,5_18_pose_x_0.7930456399917603
n_value,m_value,x_value,5_18_pose_y_1.093630075454712
n_value,m_value,x_value,5_18_pose_z_-0.5139530897140503
n_value,m_value,x_value,5_18_pose_x_0.46146219968795776
n_value,m_value,x_value,5_18_pose_y_0.15304705500602722
n_value,m_value,x_value,5_18_pose_z_-0.9903162717819214
n_value,m_value,x_value,5_18_pose_x_0.8170469403266907
n_value,m_value,x_value,5_18_pose_y_1.1579540967941284
n_value,m_value,x_value,5_18_pose_z_-0.02143353596329689
n_value,m_value,x_value,5_18_pose_x_0.6598033905029297
n_value,m_value,x_value,5_18_pose_y_1.1623905897140503
n_value,m_value,x_value,5_18_pose_z_0.022041380405426025
n_value,m_value,x_value,5_18_pose_x_0.8061988949775696
n_value,m_value,x_value,5_18_pose_y_1.6323118209838867
n_value,m_value,x_value,5_18_pose_z_0.061160098761320114
n_value,m_value,x_value,5_18_pose_x_0.654908299446106
n_value,m_value,x_value,5_18_pose_y_1.636607050895691
n_value,m_value,x_value,5_18_pose_z_0.03763926774263382
n_value,m_value,x_value,5_18_pose_x_0.810474693775177
n_value,m_value,x_value,5_18_pose_y_2.058006525039673
n_value,m_value,x_value,5_18_pose_z_0.49032798409461975
n_value,m_value,x_value,5_18_pose_x_0.6637185215950012
n_value,m_value,x_value,5_18_pose_y_2.0749337673187256
n_value,m_value,x_value,5_18_pose_z_0.3294287621974945
n_value,m_value,x_value,5_18_pose_x_0.8110214471817017
n_value,m_value,x_value,5_18_pose_y_2.1168696880340576
n_value,m_value,x_value,5_18_pose_z_0.514814555644989
n_value,m_value,x_value,5_18_pose_x_0.6639469861984253
n_value,m_value,x_value,5_18_pose_y_2.1335787773132324
n_value,m_value,x_value,5_18_pose_z_0.34715768694877625
n_value,m_value,x_value,5_18_pose_x_0.7992902994155884
n_value,m_value,x_value,5_18_pose_y_2.19628643989563
n_value,m_value,x_value,5_18_pose_z_0.1904044896364212
n_value,m_value,x_value,5_18_pose_x_0.6806460022926331
n_value,m_value,x_value,5_18_pose_y_2.209294319152832
n_value,m_value,x_value,5_18_pose_z_-0.008639324456453323
n_value,m_value,x_value,5_18_hand_x_0.43895167112350464
n_value,m_value,x_value,5_18_hand_y_0.23770827054977417
n_value,m_value,x_value,5_18_hand_z_5.6545154336618e-08
n_value,m_value,x_value,5_18_hand_x_0.45938029885292053
n_value,m_value,x_value,5_18_hand_y_0.20286545157432556
n_value,m_value,x_value,5_18_hand_z_0.0032549456227570772
n_value,m_value,x_value,5_18_hand_x_0.4654926061630249
n_value,m_value,x_value,5_18_hand_y_0.15913230180740356
n_value,m_value,x_value,5_18_hand_z_0.004513197112828493
n_value,m_value,x_value,5_18_hand_x_0.4673216938972473
n_value,m_value,x_value,5_18_hand_y_0.1323336958885193
n_value,m_value,x_value,5_18_hand_z_0.0033263498917222023
n_value,m_value,x_value,5_18_hand_x_0.46816229820251465
n_value,m_value,x_value,5_18_hand_y_0.11055949330329895
n_value,m_value,x_value,5_18_hand_z_0.0015059683937579393
n_value,m_value,x_value,5_18_hand_x_0.45684880018234253
n_value,m_value,x_value,5_18_hand_y_0.11329611390829086
n_value,m_value,x_value,5_18_hand_z_0.006170955952256918
n_value,m_value,x_value,5_18_hand_x_0.4602906405925751
n_value,m_value,x_value,5_18_hand_y_0.07098160684108734
n_value,m_value,x_value,5_18_hand_z_-0.0003663787501864135
n_value,m_value,x_value,5_18_hand_x_0.4642212390899658
n_value,m_value,x_value,5_18_hand_y_0.041497983038425446
n_value,m_value,x_value,5_18_hand_z_-0.006872095633298159
n_value,m_value,x_value,5_18_hand_x_0.4674997925758362
n_value,m_value,x_value,5_18_hand_y_0.015924639999866486
n_value,m_value,x_value,5_18_hand_z_-0.01198749803006649
n_value,m_value,x_value,5_18_hand_x_0.4517613649368286
n_value,m_value,x_value,5_18_hand_y_0.11402773857116699
n_value,m_value,x_value,5_18_hand_z_-0.0017532511847093701
n_value,m_value,x_value,5_18_hand_x_0.4565931260585785
n_value,m_value,x_value,5_18_hand_y_0.06378807872533798
n_value,m_value,x_value,5_18_hand_z_-0.00858994573354721
n_value,m_value,x_value,5_18_hand_x_0.46098241209983826
n_value,m_value,x_value,5_18_hand_y_0.027902066707611084
n_value,m_value,x_value,5_18_hand_z_-0.01582815684378147
n_value,m_value,x_value,5_18_hand_x_0.46453857421875
n_value,m_value,x_value,5_18_hand_y_-0.005082055926322937
n_value,m_value,x_value,5_18_hand_z_-0.021117012947797775
n_value,m_value,x_value,5_18_hand_x_0.4463868737220764
n_value,m_value,x_value,5_18_hand_y_0.12181462347507477
n_value,m_value,x_value,5_18_hand_z_-0.010490617714822292
n_value,m_value,x_value,5_18_hand_x_0.4509276747703552
n_value,m_value,x_value,5_18_hand_y_0.07424909621477127
n_value,m_value,x_value,5_18_hand_z_-0.017485767602920532
n_value,m_value,x_value,5_18_hand_x_0.4555280804634094
n_value,m_value,x_value,5_18_hand_y_0.04296895116567612
n_value,m_value,x_value,5_18_hand_z_-0.022624803707003593
n_value,m_value,x_value,5_18_hand_x_0.45929956436157227
n_value,m_value,x_value,5_18_hand_y_0.014434166252613068
n_value,m_value,x_value,5_18_hand_z_-0.026157084852457047
n_value,m_value,x_value,5_18_hand_x_0.4415207803249359
n_value,m_value,x_value,5_18_hand_y_0.13664981722831726
n_value,m_value,x_value,5_18_hand_z_-0.01928887516260147
n_value,m_value,x_value,5_18_hand_x_0.44363126158714294
n_value,m_value,x_value,5_18_hand_y_0.10275889933109283
n_value,m_value,x_value,5_18_hand_z_-0.025469332933425903
n_value,m_value,x_value,5_18_hand_x_0.44545766711235046
n_value,m_value,x_value,5_18_hand_y_0.07845227420330048
n_value,m_value,x_value,5_18_hand_z_-0.028372079133987427
n_value,m_value,x_value,5_18_hand_x_0.44735008478164673
n_value,m_value,x_value,5_18_hand_y_0.05647195875644684
n_value,m_value,x_value,5_18_hand_z_-0.030506568029522896
n_value,m_value,x_value,5_20_pose_x_0.7506646513938904
n_value,m_value,x_value,5_20_pose_y_0.2881002724170685
n_value,m_value,x_value,5_20_pose_z_-0.7122664451599121
n_value,m_value,x_value,5_20_pose_x_0.7618556618690491
n_value,m_value,x_value,5_20_pose_y_0.24576203525066376
n_value,m_value,x_value,5_20_pose_z_-0.6688915491104126
n_value,m_value,x_value,5_20_pose_x_0.7697623372077942
n_value,m_value,x_value,5_20_pose_y_0.2463439553976059
n_value,m_value,x_value,5_20_pose_z_-0.6691006422042847
n_value,m_value,x_value,5_20_pose_x_0.7781065702438354
n_value,m_value,x_value,5_20_pose_y_0.24796392023563385
n_value,m_value,x_value,5_20_pose_z_-0.6691660284996033
n_value,m_value,x_value,5_20_pose_x_0.7332596182823181
n_value,m_value,x_value,5_20_pose_y_0.246164008975029
n_value,m_value,x_value,5_20_pose_z_-0.6703237891197205
n_value,m_value,x_value,5_20_pose_x_0.7227810621261597
n_value,m_value,x_value,5_20_pose_y_0.24606435000896454
n_value,m_value,x_value,5_20_pose_z_-0.6707010865211487
n_value,m_value,x_value,5_20_pose_x_0.7134737372398376
n_value,m_value,x_value,5_20_pose_y_0.24608878791332245
n_value,m_value,x_value,5_20_pose_z_-0.6710826754570007
n_value,m_value,x_value,5_20_pose_x_0.7875522375106812
n_value,m_value,x_value,5_20_pose_y_0.2725386619567871
n_value,m_value,x_value,5_20_pose_z_-0.3919925093650818
n_value,m_value,x_value,5_20_pose_x_0.6956049203872681
n_value,m_value,x_value,5_20_pose_y_0.2724302411079407
n_value,m_value,x_value,5_20_pose_z_-0.3992985486984253
n_value,m_value,x_value,5_20_pose_x_0.765375018119812
n_value,m_value,x_value,5_20_pose_y_0.3428344428539276
n_value,m_value,x_value,5_20_pose_z_-0.6086466908454895
n_value,m_value,x_value,5_20_pose_x_0.7299506664276123
n_value,m_value,x_value,5_20_pose_y_0.34340405464172363
n_value,m_value,x_value,5_20_pose_z_-0.6116437911987305
n_value,m_value,x_value,5_20_pose_x_0.8613055348396301
n_value,m_value,x_value,5_20_pose_y_0.5495871305465698
n_value,m_value,x_value,5_20_pose_z_-0.25628599524497986
n_value,m_value,x_value,5_20_pose_x_0.6071831583976746
n_value,m_value,x_value,5_20_pose_y_0.5315608978271484
n_value,m_value,x_value,5_20_pose_z_-0.1891939342021942
n_value,m_value,x_value,5_20_pose_x_0.8870722055435181
n_value,m_value,x_value,5_20_pose_y_0.8861697912216187
n_value,m_value,x_value,5_20_pose_z_-0.2573058009147644
n_value,m_value,x_value,5_20_pose_x_0.4236683249473572
n_value,m_value,x_value,5_20_pose_y_0.5815975069999695
n_value,m_value,x_value,5_20_pose_z_-0.4923078417778015
n_value,m_value,x_value,5_20_pose_x_0.821075439453125
n_value,m_value,x_value,5_20_pose_y_1.0870591402053833
n_value,m_value,x_value,5_20_pose_z_-0.48434194922447205
n_value,m_value,x_value,5_20_pose_x_0.44120049476623535
n_value,m_value,x_value,5_20_pose_y_0.23931623995304108
n_value,m_value,x_value,5_20_pose_z_-0.9981135129928589
n_value,m_value,x_value,5_20_pose_x_0.8108282089233398
n_value,m_value,x_value,5_20_pose_y_1.1731879711151123
n_value,m_value,x_value,5_20_pose_z_-0.5549165606498718
n_value,m_value,x_value,5_20_pose_x_0.4429498612880707
n_value,m_value,x_value,5_20_pose_y_0.13407382369041443
n_value,m_value,x_value,5_20_pose_z_-1.1206666231155396
n_value,m_value,x_value,5_20_pose_x_0.7941263318061829
n_value,m_value,x_value,5_20_pose_y_1.1352851390838623
n_value,m_value,x_value,5_20_pose_z_-0.5967315435409546
n_value,m_value,x_value,5_20_pose_x_0.4580729007720947
n_value,m_value,x_value,5_20_pose_y_0.12381018698215485
n_value,m_value,x_value,5_20_pose_z_-1.089911699295044
n_value,m_value,x_value,5_20_pose_x_0.7928035855293274
n_value,m_value,x_value,5_20_pose_y_1.1010934114456177
n_value,m_value,x_value,5_20_pose_z_-0.5077625513076782
n_value,m_value,x_value,5_20_pose_x_0.4631477892398834
n_value,m_value,x_value,5_20_pose_y_0.1533322036266327
n_value,m_value,x_value,5_20_pose_z_-1.0056841373443604
n_value,m_value,x_value,5_20_pose_x_0.8177720904350281
n_value,m_value,x_value,5_20_pose_y_1.1579499244689941
n_value,m_value,x_value,5_20_pose_z_-0.02165560983121395
n_value,m_value,x_value,5_20_pose_x_0.660161554813385
n_value,m_value,x_value,5_20_pose_y_1.1624226570129395
n_value,m_value,x_value,5_20_pose_z_0.02226058579981327
n_value,m_value,x_value,5_20_pose_x_0.8067086338996887
n_value,m_value,x_value,5_20_pose_y_1.632246732711792
n_value,m_value,x_value,5_20_pose_z_0.062447689473629
n_value,m_value,x_value,5_20_pose_x_0.6550543904304504
n_value,m_value,x_value,5_20_pose_y_1.6363576650619507
n_value,m_value,x_value,5_20_pose_z_0.03959576040506363
n_value,m_value,x_value,5_20_pose_x_0.8105155825614929
n_value,m_value,x_value,5_20_pose_y_2.057870864868164
n_value,m_value,x_value,5_20_pose_z_0.496222585439682
n_value,m_value,x_value,5_20_pose_x_0.6637307405471802
n_value,m_value,x_value,5_20_pose_y_2.0748050212860107
n_value,m_value,x_value,5_20_pose_z_0.342501699924469
n_value,m_value,x_value,5_20_pose_x_0.8111343383789062
n_value,m_value,x_value,5_20_pose_y_2.1166391372680664
n_value,m_value,x_value,5_20_pose_z_0.5211770534515381
n_value,m_value,x_value,5_20_pose_x_0.6639504432678223
n_value,m_value,x_value,5_20_pose_y_2.133445978164673
n_value,m_value,x_value,5_20_pose_z_0.3613704442977905
n_value,m_value,x_value,5_20_pose_x_0.7992705702781677
n_value,m_value,x_value,5_20_pose_y_2.1961214542388916
n_value,m_value,x_value,5_20_pose_z_0.19384726881980896
n_value,m_value,x_value,5_20_pose_x_0.6805893182754517
n_value,m_value,x_value,5_20_pose_y_2.2088801860809326
n_value,m_value,x_value,5_20_pose_z_-0.0007924449746496975
n_value,m_value,x_value,5_20_hand_x_0.4417808949947357
n_value,m_value,x_value,5_20_hand_y_0.23470094799995422
n_value,m_value,x_value,5_20_hand_z_7.323417605675786e-08
n_value,m_value,x_value,5_20_hand_x_0.46048498153686523
n_value,m_value,x_value,5_20_hand_y_0.20196865499019623
n_value,m_value,x_value,5_20_hand_z_0.002515785861760378
n_value,m_value,x_value,5_20_hand_x_0.46624213457107544
n_value,m_value,x_value,5_20_hand_y_0.1590280830860138
n_value,m_value,x_value,5_20_hand_z_0.0036985999904572964
n_value,m_value,x_value,5_20_hand_x_0.4681988060474396
n_value,m_value,x_value,5_20_hand_y_0.1315273642539978
n_value,m_value,x_value,5_20_hand_z_0.002729110885411501
n_value,m_value,x_value,5_20_hand_x_0.4687241315841675
n_value,m_value,x_value,5_20_hand_y_0.10961601138114929
n_value,m_value,x_value,5_20_hand_z_0.0010778012219816446
n_value,m_value,x_value,5_20_hand_x_0.45965608954429626
n_value,m_value,x_value,5_20_hand_y_0.11311248689889908
n_value,m_value,x_value,5_20_hand_z_0.00520059559494257
n_value,m_value,x_value,5_20_hand_x_0.462322473526001
n_value,m_value,x_value,5_20_hand_y_0.06864959001541138
n_value,m_value,x_value,5_20_hand_z_-0.0013190602185204625
n_value,m_value,x_value,5_20_hand_x_0.46573784947395325
n_value,m_value,x_value,5_20_hand_y_0.03838622570037842
n_value,m_value,x_value,5_20_hand_z_-0.007650911342352629
n_value,m_value,x_value,5_20_hand_x_0.46906161308288574
n_value,m_value,x_value,5_20_hand_y_0.012553796172142029
n_value,m_value,x_value,5_20_hand_z_-0.012456323951482773
n_value,m_value,x_value,5_20_hand_x_0.454256534576416
n_value,m_value,x_value,5_20_hand_y_0.11290420591831207
n_value,m_value,x_value,5_20_hand_z_-0.00205198279581964
n_value,m_value,x_value,5_20_hand_x_0.4573551416397095
n_value,m_value,x_value,5_20_hand_y_0.060595281422138214
